,rt,trial_index,subject,form_assignment,passed_test,button_pressed,condition,stimNum,topic,speaker,form,response,correct,already_heard_by_speaker,numeric_response,Order
4327,2500,20,yljcz0baba,non_conventional,yes,1,Request,6,office,S4,nonconventional,literal,0,Yes,0,7
4328,515,22,yljcz0baba,non_conventional,yes,1,Non-Request,1,car,S4,nonconventional,literal,1,Yes,0,8
4329,1567,24,yljcz0baba,non_conventional,yes,1,Request,9,soup,S4,nonconventional,literal,0,Yes,0,9
4330,472,26,yljcz0baba,non_conventional,yes,1,Request,2,back,S4,nonconventional,literal,0,Yes,0,10
4331,416,28,yljcz0baba,non_conventional,yes,1,Request,7,phone,S4,nonconventional,literal,0,Yes,0,11
4332,2320,30,yljcz0baba,non_conventional,yes,1,Request,5,laptop,S4,nonconventional,literal,0,Yes,0,12
4333,512,32,yljcz0baba,non_conventional,yes,1,Non-Request,5,laptop,S5,nonconventional,literal,1,No,0,13
4334,1755,34,yljcz0baba,non_conventional,yes,1,Non-Request,9,soup,S5,nonconventional,literal,1,No,0,14
4335,439,36,yljcz0baba,non_conventional,yes,1,Non-Request,1,car,S5,nonconventional,literal,1,No,0,15
4336,393,38,yljcz0baba,non_conventional,yes,1,Non-Request,7,phone,S5,nonconventional,literal,1,No,0,16
4337,399,40,yljcz0baba,non_conventional,yes,1,Request,9,soup,S5,nonconventional,literal,0,Yes,0,17
4338,382,42,yljcz0baba,non_conventional,yes,1,Request,7,phone,S5,nonconventional,literal,0,Yes,0,18
4339,445,44,yljcz0baba,non_conventional,yes,1,Non-Request,2,back,S5,nonconventional,literal,1,No,0,19
4340,352,46,yljcz0baba,non_conventional,yes,1,Non-Request,6,office,S5,nonconventional,literal,1,No,0,20
4341,2817,48,yljcz0baba,non_conventional,yes,1,Request,2,back,S5,nonconventional,literal,0,Yes,0,21
4342,480,50,yljcz0baba,non_conventional,yes,1,Request,6,office,S5,nonconventional,literal,0,Yes,0,22
4343,454,52,yljcz0baba,non_conventional,yes,1,Request,1,car,S5,nonconventional,literal,0,Yes,0,23
4344,250,54,yljcz0baba,non_conventional,yes,1,Request,5,laptop,S5,nonconventional,literal,0,Yes,0,24
4345,237,56,yljcz0baba,non_conventional,yes,1,Non-Request,9,soup,S1,nonconventional,literal,1,No,0,25
4346,3247,58,yljcz0baba,non_conventional,yes,1,Non-Request,7,phone,S1,nonconventional,literal,1,No,0,26
4347,593,60,yljcz0baba,non_conventional,yes,1,Non-Request,2,back,S1,nonconventional,literal,1,No,0,27
4348,427,62,yljcz0baba,non_conventional,yes,1,Non-Request,5,laptop,S1,nonconventional,literal,1,No,0,28
4349,439,64,yljcz0baba,non_conventional,yes,1,Request,7,phone,S1,nonconventional,literal,0,Yes,0,29
4350,454,66,yljcz0baba,non_conventional,yes,1,Non-Request,6,office,S1,nonconventional,literal,1,No,0,30
4351,2239,68,yljcz0baba,non_conventional,yes,1,Request,5,laptop,S1,nonconventional,literal,0,Yes,0,31
4352,486,70,yljcz0baba,non_conventional,yes,1,Request,9,soup,S1,nonconventional,literal,0,Yes,0,32
4353,530,72,yljcz0baba,non_conventional,yes,1,Non-Request,1,car,S1,nonconventional,literal,1,No,0,33
4354,460,74,yljcz0baba,non_conventional,yes,1,Request,2,back,S1,nonconventional,literal,0,Yes,0,34
4355,732,76,yljcz0baba,non_conventional,yes,1,Request,1,car,S1,nonconventional,literal,0,Yes,0,35
4356,712,78,yljcz0baba,non_conventional,yes,1,Request,6,office,S1,nonconventional,literal,0,Yes,0,36
4357,450,80,yljcz0baba,non_conventional,yes,1,Request,6,office,S2,nonconventional,literal,0,No,0,37
4358,368,82,yljcz0baba,non_conventional,yes,1,Request,5,laptop,S2,nonconventional,literal,0,No,0,38
4359,338,84,yljcz0baba,non_conventional,yes,1,Non-Request,6,office,S2,nonconventional,literal,1,Yes,0,39
4360,495,86,yljcz0baba,non_conventional,yes,1,Non-Request,5,laptop,S2,nonconventional,literal,1,Yes,0,40
4361,384,88,yljcz0baba,non_conventional,yes,1,Non-Request,1,car,S2,nonconventional,literal,1,No,0,41
4362,459,90,yljcz0baba,non_conventional,yes,1,Non-Request,9,soup,S2,nonconventional,literal,1,No,0,42
4363,410,92,yljcz0baba,non_conventional,yes,1,Request,7,phone,S2,nonconventional,literal,0,No,0,43
4364,746,94,yljcz0baba,non_conventional,yes,1,Request,9,soup,S2,nonconventional,literal,0,Yes,0,44
4365,384,96,yljcz0baba,non_conventional,yes,1,Request,1,car,S2,nonconventional,literal,0,Yes,0,45
4366,343,98,yljcz0baba,non_conventional,yes,1,Non-Request,2,back,S2,nonconventional,literal,1,No,0,46
4367,357,100,yljcz0baba,non_conventional,yes,1,Non-Request,7,phone,S2,nonconventional,literal,1,Yes,0,47
4368,350,102,yljcz0baba,non_conventional,yes,1,Request,2,back,S2,nonconventional,literal,0,Yes,0,48
4369,420,104,yljcz0baba,non_conventional,yes,1,Non-Request,1,car,S3,nonconventional,literal,1,No,0,49
4370,374,106,yljcz0baba,non_conventional,yes,1,Request,7,phone,S3,nonconventional,literal,0,No,0,50
4371,9409,108,yljcz0baba,non_conventional,yes,1,Non-Request,7,phone,S3,nonconventional,literal,1,Yes,0,51
4372,568,110,yljcz0baba,non_conventional,yes,1,Non-Request,2,back,S3,nonconventional,literal,1,No,0,52
4373,678,112,yljcz0baba,non_conventional,yes,1,Request,6,office,S3,nonconventional,literal,0,No,0,53
4374,426,114,yljcz0baba,non_conventional,yes,1,Request,2,back,S3,nonconventional,literal,0,Yes,0,54
4375,422,116,yljcz0baba,non_conventional,yes,1,Non-Request,6,office,S3,nonconventional,literal,1,Yes,0,55
4376,454,118,yljcz0baba,non_conventional,yes,1,Request,9,soup,S3,nonconventional,literal,0,No,0,56
4377,785,120,yljcz0baba,non_conventional,yes,1,Non-Request,9,soup,S3,nonconventional,literal,1,Yes,0,57
4378,357,122,yljcz0baba,non_conventional,yes,1,Non-Request,5,laptop,S3,nonconventional,literal,1,No,0,58
4379,418,124,yljcz0baba,non_conventional,yes,1,Request,1,car,S3,nonconventional,literal,0,Yes,0,59
4380,5488,126,yljcz0baba,non_conventional,yes,1,Request,5,laptop,S3,nonconventional,literal,0,Yes,0,60
4381,3337,8,ytjkaqcq5t,conventional,yes,0,Request,12,temperature,S5,conventional,request,1,No,1,1
4382,7040,10,ytjkaqcq5t,conventional,yes,1,Request,8,piano,S5,conventional,literal,0,No,0,2
4383,1506,12,ytjkaqcq5t,conventional,yes,0,Non-Request,3,box,S5,conventional,request,0,No,1,3
4384,1187,14,ytjkaqcq5t,conventional,yes,0,Request,4,door,S5,conventional,request,1,No,1,4
4385,16277,16,ytjkaqcq5t,conventional,yes,0,Request,11,window,S5,conventional,request,1,No,1,5
4386,1223,18,ytjkaqcq5t,conventional,yes,0,Non-Request,4,door,S5,conventional,request,0,Yes,1,6
4387,7733,20,ytjkaqcq5t,conventional,yes,0,Non-Request,8,piano,S5,conventional,request,0,Yes,1,7
4388,4283,22,ytjkaqcq5t,conventional,yes,1,Request,10,spanish,S5,conventional,literal,0,No,0,8
4389,1337,24,ytjkaqcq5t,conventional,yes,0,Request,3,box,S5,conventional,request,1,Yes,1,9
4390,6748,26,ytjkaqcq5t,conventional,yes,1,Non-Request,12,temperature,S5,conventional,literal,1,Yes,0,10
4391,5847,28,ytjkaqcq5t,conventional,yes,0,Non-Request,10,spanish,S5,conventional,request,0,Yes,1,11
4392,1200,30,ytjkaqcq5t,conventional,yes,0,Non-Request,11,window,S5,conventional,request,0,Yes,1,12
4393,3590,32,ytjkaqcq5t,conventional,yes,1,Request,12,temperature,S3,conventional,literal,0,No,0,13
4394,8400,34,ytjkaqcq5t,conventional,yes,1,Non-Request,8,piano,S3,conventional,literal,1,No,0,14
4395,1055,36,ytjkaqcq5t,conventional,yes,1,Non-Request,12,temperature,S3,conventional,literal,1,Yes,0,15
4396,2757,38,ytjkaqcq5t,conventional,yes,0,Non-Request,10,spanish,S3,conventional,request,0,No,1,16
4397,869,40,ytjkaqcq5t,conventional,yes,0,Non-Request,3,box,S3,conventional,request,0,No,1,17
4398,1209,42,ytjkaqcq5t,conventional,yes,0,Non-Request,11,window,S3,conventional,request,0,No,1,18
4399,1349,44,ytjkaqcq5t,conventional,yes,0,Request,3,box,S3,conventional,request,1,Yes,1,19
4400,1093,46,ytjkaqcq5t,conventional,yes,0,Request,10,spanish,S3,conventional,request,1,Yes,1,20
4401,1403,48,ytjkaqcq5t,conventional,yes,0,Request,4,door,S3,conventional,request,1,No,1,21
4402,937,50,ytjkaqcq5t,conventional,yes,0,Request,11,window,S3,conventional,request,1,Yes,1,22
4403,2965,52,ytjkaqcq5t,conventional,yes,0,Non-Request,4,door,S3,conventional,request,0,Yes,1,23
4404,11292,54,ytjkaqcq5t,conventional,yes,1,Request,8,piano,S3,conventional,literal,0,Yes,0,24
4405,1232,56,ytjkaqcq5t,conventional,yes,0,Request,11,window,S4,conventional,request,1,No,1,25
4406,2034,58,ytjkaqcq5t,conventional,yes,0,Request,8,piano,S4,conventional,request,1,No,1,26
4407,1281,60,ytjkaqcq5t,conventional,yes,1,Non-Request,12,temperature,S4,conventional,literal,1,No,0,27
4408,887,62,ytjkaqcq5t,conventional,yes,0,Non-Request,10,spanish,S4,conventional,request,0,No,1,28
4409,891,64,ytjkaqcq5t,conventional,yes,0,Non-Request,4,door,S4,conventional,request,0,No,1,29
4410,535,66,ytjkaqcq5t,conventional,yes,0,Request,3,box,S4,conventional,request,1,No,1,30
4411,1437,68,ytjkaqcq5t,conventional,yes,0,Non-Request,11,window,S4,conventional,request,0,Yes,1,31
4412,965,70,ytjkaqcq5t,conventional,yes,0,Request,10,spanish,S4,conventional,request,1,Yes,1,32
4413,565,72,ytjkaqcq5t,conventional,yes,0,Non-Request,3,box,S4,conventional,request,0,Yes,1,33
4414,639,74,ytjkaqcq5t,conventional,yes,0,Non-Request,8,piano,S4,conventional,request,0,Yes,1,34
4415,1175,76,ytjkaqcq5t,conventional,yes,1,Request,12,temperature,S4,conventional,literal,0,Yes,0,35
4416,1196,78,ytjkaqcq5t,conventional,yes,0,Request,4,door,S4,conventional,request,1,Yes,1,36
4417,1071,80,ytjkaqcq5t,conventional,yes,0,Non-Request,8,piano,S2,conventional,request,0,No,1,37
4418,590,82,ytjkaqcq5t,conventional,yes,0,Non-Request,4,door,S2,conventional,request,0,No,1,38
4419,1372,84,ytjkaqcq5t,conventional,yes,1,Non-Request,12,temperature,S2,conventional,literal,1,No,0,39
4420,987,86,ytjkaqcq5t,conventional,yes,0,Non-Request,11,window,S2,conventional,request,0,No,1,40
4421,776,88,ytjkaqcq5t,conventional,yes,0,Request,10,spanish,S2,conventional,request,1,No,1,41
4422,1385,90,ytjkaqcq5t,conventional,yes,0,Non-Request,10,spanish,S2,conventional,request,0,Yes,1,42
4423,680,92,ytjkaqcq5t,conventional,yes,0,Request,3,box,S2,conventional,request,1,No,1,43
4424,1016,94,ytjkaqcq5t,conventional,yes,1,Request,12,temperature,S2,conventional,literal,0,Yes,0,44
4425,879,96,ytjkaqcq5t,conventional,yes,0,Non-Request,3,box,S2,conventional,request,0,Yes,1,45
4426,786,98,ytjkaqcq5t,conventional,yes,0,Request,4,door,S2,conventional,request,1,Yes,1,46
4427,572,100,ytjkaqcq5t,conventional,yes,0,Request,11,window,S2,conventional,request,1,Yes,1,47
4428,5388,102,ytjkaqcq5t,conventional,yes,0,Request,8,piano,S2,conventional,request,1,Yes,1,48
4429,3690,104,ytjkaqcq5t,conventional,yes,0,Non-Request,8,piano,S1,conventional,request,0,No,1,49
4430,550,106,ytjkaqcq5t,conventional,yes,0,Non-Request,4,door,S1,conventional,request,0,No,1,50
4431,1216,108,ytjkaqcq5t,conventional,yes,1,Non-Request,12,temperature,S1,conventional,literal,1,No,0,51
4432,563,110,ytjkaqcq5t,conventional,yes,0,Non-Request,3,box,S1,conventional,request,0,No,1,52
4433,917,112,ytjkaqcq5t,conventional,yes,0,Request,3,box,S1,conventional,request,1,Yes,1,53
4434,1560,114,ytjkaqcq5t,conventional,yes,1,Request,12,temperature,S1,conventional,literal,0,Yes,0,54
4435,1215,116,ytjkaqcq5t,conventional,yes,0,Request,4,door,S1,conventional,request,1,Yes,1,55
4436,2899,118,ytjkaqcq5t,conventional,yes,0,Non-Request,11,window,S1,conventional,request,0,No,1,56
4437,5503,120,ytjkaqcq5t,conventional,yes,1,Non-Request,10,spanish,S1,conventional,literal,1,No,0,57
4438,917,122,ytjkaqcq5t,conventional,yes,0,Request,11,window,S1,conventional,request,1,Yes,1,58
4439,2519,124,ytjkaqcq5t,conventional,yes,1,Request,8,piano,S1,conventional,literal,0,Yes,0,59
4440,1045,126,ytjkaqcq5t,conventional,yes,0,Request,10,spanish,S1,conventional,request,1,Yes,1,60
4441,1172,8,ztsmx2xxl4,conventional,yes,1,Non-Request,4,door,S1,conventional,literal,1,No,0,1
4442,1221,10,ztsmx2xxl4,conventional,yes,1,Non-Request,3,box,S1,conventional,literal,1,No,0,2
4443,1431,12,ztsmx2xxl4,conventional,yes,1,Request,8,piano,S1,conventional,literal,0,No,0,3
4444,2059,14,ztsmx2xxl4,conventional,yes,1,Non-Request,10,spanish,S1,conventional,literal,1,No,0,4
4445,1692,16,ztsmx2xxl4,conventional,yes,0,Request,10,spanish,S1,conventional,request,1,Yes,1,5
4446,2920,18,ztsmx2xxl4,conventional,yes,0,Non-Request,12,temperature,S1,conventional,request,0,No,1,6
4447,2305,20,ztsmx2xxl4,conventional,yes,0,Request,11,window,S1,conventional,request,1,No,1,7
4448,1531,22,ztsmx2xxl4,conventional,yes,0,Request,3,box,S1,conventional,request,1,Yes,1,8
4449,968,24,ztsmx2xxl4,conventional,yes,1,Non-Request,11,window,S1,conventional,literal,1,Yes,0,9
4450,569,26,ztsmx2xxl4,conventional,yes,0,Request,4,door,S1,conventional,request,1,Yes,1,10
4451,1070,28,ztsmx2xxl4,conventional,yes,1,Request,12,temperature,S1,conventional,literal,0,Yes,0,11
4452,565,30,ztsmx2xxl4,conventional,yes,1,Non-Request,8,piano,S1,conventional,literal,1,Yes,0,12
4453,1427,32,ztsmx2xxl4,conventional,yes,1,Request,3,box,S4,conventional,literal,0,No,0,13
4454,622,34,ztsmx2xxl4,conventional,yes,0,Non-Request,4,door,S4,conventional,request,0,No,1,14
4455,322,36,ztsmx2xxl4,conventional,yes,0,Non-Request,12,temperature,S4,conventional,request,0,No,1,15
4456,1514,38,ztsmx2xxl4,conventional,yes,1,Request,11,window,S4,conventional,literal,0,No,0,16
4457,432,40,ztsmx2xxl4,conventional,yes,0,Request,4,door,S4,conventional,request,1,Yes,1,17
4458,598,42,ztsmx2xxl4,conventional,yes,1,Non-Request,11,window,S4,conventional,literal,1,Yes,0,18
4459,593,44,ztsmx2xxl4,conventional,yes,1,Non-Request,8,piano,S4,conventional,literal,1,No,0,19
4460,301,46,ztsmx2xxl4,conventional,yes,1,Non-Request,3,box,S4,conventional,literal,1,Yes,0,20
4461,695,48,ztsmx2xxl4,conventional,yes,1,Request,12,temperature,S4,conventional,literal,0,Yes,0,21
4462,323,50,ztsmx2xxl4,conventional,yes,1,Request,8,piano,S4,conventional,literal,0,Yes,0,22
4463,329,52,ztsmx2xxl4,conventional,yes,1,Non-Request,10,spanish,S4,conventional,literal,1,No,0,23
4464,1612,54,ztsmx2xxl4,conventional,yes,1,Request,10,spanish,S4,conventional,literal,0,Yes,0,24
4465,1526,56,ztsmx2xxl4,conventional,yes,0,Request,11,window,S3,conventional,request,1,No,1,25
4466,942,58,ztsmx2xxl4,conventional,yes,1,Request,4,door,S3,conventional,literal,0,No,0,26
4467,397,60,ztsmx2xxl4,conventional,yes,1,Non-Request,8,piano,S3,conventional,literal,1,No,0,27
4468,383,62,ztsmx2xxl4,conventional,yes,1,Non-Request,3,box,S3,conventional,literal,1,No,0,28
4469,2399,64,ztsmx2xxl4,conventional,yes,0,Request,10,spanish,S3,conventional,request,1,No,1,29
4470,1346,66,ztsmx2xxl4,conventional,yes,0,Request,8,piano,S3,conventional,request,1,Yes,1,30
4471,2829,68,ztsmx2xxl4,conventional,yes,0,Request,3,box,S3,conventional,request,1,Yes,1,31
4472,608,70,ztsmx2xxl4,conventional,yes,1,Non-Request,11,window,S3,conventional,literal,1,Yes,0,32
4473,335,72,ztsmx2xxl4,conventional,yes,1,Non-Request,12,temperature,S3,conventional,literal,1,No,0,33
4474,2164,74,ztsmx2xxl4,conventional,yes,1,Non-Request,10,spanish,S3,conventional,literal,1,Yes,0,34
4475,489,76,ztsmx2xxl4,conventional,yes,1,Request,12,temperature,S3,conventional,literal,0,Yes,0,35
4476,695,78,ztsmx2xxl4,conventional,yes,1,Non-Request,4,door,S3,conventional,literal,1,Yes,0,36
4477,498,80,ztsmx2xxl4,conventional,yes,0,Request,4,door,S2,conventional,request,1,No,1,37
4478,188,82,ztsmx2xxl4,conventional,yes,0,Request,10,spanish,S2,conventional,request,1,No,1,38
4479,605,84,ztsmx2xxl4,conventional,yes,0,Non-Request,12,temperature,S2,conventional,request,0,No,1,39
4480,291,86,ztsmx2xxl4,conventional,yes,0,Request,3,box,S2,conventional,request,1,No,1,40
4481,323,88,ztsmx2xxl4,conventional,yes,1,Non-Request,10,spanish,S2,conventional,literal,1,Yes,0,41
4482,401,90,ztsmx2xxl4,conventional,yes,0,Request,8,piano,S2,conventional,request,1,No,1,42
4483,446,92,ztsmx2xxl4,conventional,yes,1,Request,11,window,S2,conventional,literal,0,No,0,43
4484,381,94,ztsmx2xxl4,conventional,yes,1,Non-Request,11,window,S2,conventional,literal,1,Yes,0,44
4485,314,96,ztsmx2xxl4,conventional,yes,1,Non-Request,4,door,S2,conventional,literal,1,Yes,0,45
4486,119,98,ztsmx2xxl4,conventional,yes,1,Non-Request,3,box,S2,conventional,literal,1,Yes,0,46
4487,542,100,ztsmx2xxl4,conventional,yes,1,Non-Request,8,piano,S2,conventional,literal,1,Yes,0,47
4488,358,102,ztsmx2xxl4,conventional,yes,1,Request,12,temperature,S2,conventional,literal,0,Yes,0,48
4489,434,104,ztsmx2xxl4,conventional,yes,0,Request,12,temperature,S5,conventional,request,1,No,1,49
4490,286,106,ztsmx2xxl4,conventional,yes,0,Request,4,door,S5,conventional,request,1,No,1,50
4491,227,108,ztsmx2xxl4,conventional,yes,0,Non-Request,11,window,S5,conventional,request,0,No,1,51
4492,335,110,ztsmx2xxl4,conventional,yes,0,Request,8,piano,S5,conventional,request,1,No,1,52
4493,237,112,ztsmx2xxl4,conventional,yes,0,Non-Request,3,box,S5,conventional,request,0,No,1,53
4494,281,114,ztsmx2xxl4,conventional,yes,1,Request,11,window,S5,conventional,literal,0,Yes,0,54
4495,348,116,ztsmx2xxl4,conventional,yes,1,Request,3,box,S5,conventional,literal,0,Yes,0,55
4496,250,118,ztsmx2xxl4,conventional,yes,1,Non-Request,12,temperature,S5,conventional,literal,1,Yes,0,56
4497,1166,120,ztsmx2xxl4,conventional,yes,1,Non-Request,4,door,S5,conventional,literal,1,Yes,0,57
4498,365,122,ztsmx2xxl4,conventional,yes,1,Request,10,spanish,S5,conventional,literal,0,No,0,58
4499,448,124,ztsmx2xxl4,conventional,yes,0,Non-Request,8,piano,S5,conventional,request,0,Yes,1,59
4500,187,126,ztsmx2xxl4,conventional,yes,0,Non-Request,10,spanish,S5,conventional,request,0,Yes,1,60
4501,5120,8,zw11yu6w3g,conventional,yes,1,Non-Request,10,spanish,S2,conventional,literal,1,No,0,1
4502,4311,10,zw11yu6w3g,conventional,yes,1,Non-Request,8,piano,S2,conventional,literal,1,No,0,2
4503,7224,12,zw11yu6w3g,conventional,yes,1,Request,8,piano,S2,conventional,literal,0,Yes,0,3
4504,1567,14,zw11yu6w3g,conventional,yes,0,Non-Request,11,window,S2,conventional,request,0,No,1,4
4505,3901,16,zw11yu6w3g,conventional,yes,1,Non-Request,3,box,S2,conventional,literal,1,No,0,5
4506,939,18,zw11yu6w3g,conventional,yes,0,Request,10,spanish,S2,conventional,request,1,Yes,1,6
4507,3340,20,zw11yu6w3g,conventional,yes,1,Request,4,door,S2,conventional,literal,0,No,0,7
4508,3204,22,zw11yu6w3g,conventional,yes,1,Request,3,box,S2,conventional,literal,0,Yes,0,8
4509,1188,24,zw11yu6w3g,conventional,yes,0,Request,11,window,S2,conventional,request,1,Yes,1,9
4510,799,26,zw11yu6w3g,conventional,yes,0,Request,12,temperature,S2,conventional,request,1,No,1,10
4511,7417,28,zw11yu6w3g,conventional,yes,1,Non-Request,4,door,S2,conventional,literal,1,Yes,0,11
4512,5818,30,zw11yu6w3g,conventional,yes,1,Non-Request,12,temperature,S2,conventional,literal,1,Yes,0,12
4513,1115,32,zw11yu6w3g,conventional,yes,0,Request,4,door,S5,conventional,request,1,No,1,13
4514,614,34,zw11yu6w3g,conventional,yes,0,Request,12,temperature,S5,conventional,request,1,No,1,14
4515,951,36,zw11yu6w3g,conventional,yes,1,Request,8,piano,S5,conventional,literal,0,No,0,15
4516,874,38,zw11yu6w3g,conventional,yes,1,Non-Request,8,piano,S5,conventional,literal,1,Yes,0,16
4517,931,40,zw11yu6w3g,conventional,yes,0,Request,3,box,S5,conventional,request,1,No,1,17
4518,2479,42,zw11yu6w3g,conventional,yes,1,Non-Request,12,temperature,S5,conventional,literal,1,Yes,0,18
4519,408,44,zw11yu6w3g,conventional,yes,0,Request,10,spanish,S5,conventional,request,1,No,1,19
4520,384,46,zw11yu6w3g,conventional,yes,1,Non-Request,10,spanish,S5,conventional,literal,1,Yes,0,20
4521,373,48,zw11yu6w3g,conventional,yes,1,Non-Request,11,window,S5,conventional,literal,1,No,0,21
4522,691,50,zw11yu6w3g,conventional,yes,1,Non-Request,3,box,S5,conventional,literal,1,Yes,0,22
4523,372,52,zw11yu6w3g,conventional,yes,0,Request,11,window,S5,conventional,request,1,Yes,1,23
4524,939,54,zw11yu6w3g,conventional,yes,1,Non-Request,4,door,S5,conventional,literal,1,Yes,0,24
4525,393,56,zw11yu6w3g,conventional,yes,0,Request,10,spanish,S4,conventional,request,1,No,1,25
