,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,group,passed_test,stimulus,type,button_pressed,answer,stimNum,topic,speaker,form,response,correct,Gender,Native_Speaker,Music_Ability,Age,Mobile
3094,5228,audio-button-response,41,269355,0.0-9.0-10.0,58464,group3,yes,prosody_paired_samples/NimishP/Literal_IR_window.wav,,1,second,11,window,Nimish,modal,second,1,Male,Yes,4,46,No
3095,6504,audio-button-response,42,275860,0.0-9.0-11.0,58464,group3,yes,prosody_paired_samples/NimishP/Literal_IR_piano.wav,,1,second,8,piano,Nimish,modal,second,1,Male,Yes,4,46,No
3096,6376,audio-button-response,43,282240,0.0-10.0-0.0,58464,group3,yes,prosody_paired_samples/DannyK/IR_literal_temp.wav,,1,first,12,temperature,Danny,modal,second,0,Male,Yes,4,46,No
3097,5622,audio-button-response,44,287862,0.0-10.0-1.0,58464,group3,yes,prosody_paired_samples/DannyK/literal_IR_laptop.wav,,1,second,5,laptop,Danny,indirect,second,1,Male,Yes,4,46,No
3098,5943,audio-button-response,45,293806,0.0-10.0-2.0,58464,group3,yes,prosody_paired_samples/DannyK/IR_literal_back.wav,,0,first,2,back,Danny,indirect,first,1,Male,Yes,4,46,No
3099,6281,audio-button-response,46,300087,0.0-10.0-3.0,58464,group3,yes,prosody_paired_samples/DannyK/literal_IR_door.wav,,1,second,4,door,Danny,modal,second,1,Male,Yes,4,46,No
3100,5666,audio-button-response,47,305753,0.0-10.0-4.0,58464,group3,yes,prosody_paired_samples/DannyK/IR_literal_Spanish.wav,,1,first,10,spanish,Danny,modal,second,0,Male,Yes,4,46,No
3101,4953,audio-button-response,48,310707,0.0-10.0-5.0,58464,group3,yes,prosody_paired_samples/DannyK/IR_literal_soup.wav,,1,first,9,soup,Danny,indirect,second,0,Male,Yes,4,46,No
3102,6790,audio-button-response,49,317497,0.0-10.0-6.0,58464,group3,yes,prosody_paired_samples/DannyK/literal_IR_phone.wav,,1,second,7,phone,Danny,indirect,second,1,Male,Yes,4,46,No
3103,5402,audio-button-response,50,322900,0.0-10.0-7.0,58464,group3,yes,prosody_paired_samples/DannyK/IR_literal_box.wav,,0,first,3,box,Danny,modal,first,1,Male,Yes,4,46,No
3104,6233,audio-button-response,51,329133,0.0-10.0-8.0,58464,group3,yes,prosody_paired_samples/DannyK/literal_IR_piano.wav,,1,second,8,piano,Danny,modal,second,1,Male,Yes,4,46,No
3105,6880,audio-button-response,52,336014,0.0-10.0-9.0,58464,group3,yes,prosody_paired_samples/DannyK/literal_IR_window.wav,,1,second,11,window,Danny,modal,second,1,Male,Yes,4,46,No
3106,5715,audio-button-response,53,341729,0.0-10.0-10.0,58464,group3,yes,prosody_paired_samples/DannyK/IR_literal_car.wav,,1,first,1,car,Danny,indirect,second,0,Male,Yes,4,46,No
3107,6067,audio-button-response,54,347797,0.0-10.0-11.0,58464,group3,yes,prosody_paired_samples/DannyK/literal_IR_office.wav,,1,second,6,office,Danny,indirect,second,1,Male,Yes,4,46,No
3108,4871,audio-button-response,55,352668,0.0-11.0-0.0,58464,group3,yes,prosody_paired_samples/KatieS/Literal_IR_window.wav,,1,second,11,window,Katie,modal,second,1,Male,Yes,4,46,No
3109,7863,audio-button-response,56,360531,0.0-11.0-1.0,58464,group3,yes,prosody_paired_samples/KatieS/IR_Literal_office.wav,,0,first,6,office,Katie,indirect,first,1,Male,Yes,4,46,No
3110,5308,audio-button-response,57,365839,0.0-11.0-2.0,58464,group3,yes,prosody_paired_samples/KatieS/IR_Literal_box.wav,,0,first,3,box,Katie,modal,first,1,Male,Yes,4,46,No
3111,7572,audio-button-response,58,373412,0.0-11.0-3.0,58464,group3,yes,prosody_paired_samples/KatieS/IR_Literal_back.wav,,0,first,2,back,Katie,indirect,first,1,Male,Yes,4,46,No
3112,5025,audio-button-response,59,378437,0.0-11.0-4.0,58464,group3,yes,prosody_paired_samples/KatieS/Literal_IR_Spanish.wav,,1,second,10,spanish,Katie,modal,second,1,Male,Yes,4,46,No
3113,5672,audio-button-response,60,384109,0.0-11.0-5.0,58464,group3,yes,prosody_paired_samples/KatieS/Literal_IR_car.wav,,1,second,1,car,Katie,indirect,second,1,Male,Yes,4,46,No
3114,4824,audio-button-response,61,388934,0.0-11.0-6.0,58464,group3,yes,prosody_paired_samples/KatieS/Literal_IR_door.wav,,1,second,4,door,Katie,modal,second,1,Male,Yes,4,46,No
3115,5620,audio-button-response,62,394555,0.0-11.0-7.0,58464,group3,yes,prosody_paired_samples/KatieS/IR_Literal_temp.wav,,0,first,12,temperature,Katie,modal,first,1,Male,Yes,4,46,No
3116,6367,audio-button-response,63,400923,0.0-11.0-8.0,58464,group3,yes,prosody_paired_samples/KatieS/Literal_IR_soup.wav,,0,second,9,soup,Katie,indirect,first,0,Male,Yes,4,46,No
3117,9934,audio-button-response,64,410857,0.0-11.0-9.0,58464,group3,yes,prosody_paired_samples/KatieS/IR_Literal_phone.wav,,0,first,7,phone,Katie,indirect,first,1,Male,Yes,4,46,No
3118,5965,audio-button-response,65,416822,0.0-11.0-10.0,58464,group3,yes,prosody_paired_samples/KatieS/IR_Literal_laptop.wav,,0,first,5,laptop,Katie,indirect,first,1,Male,Yes,4,46,No
3119,4634,audio-button-response,66,421457,0.0-11.0-11.0,58464,group3,yes,prosody_paired_samples/KatieS/Literal_IR_piano.wav,,1,second,8,piano,Katie,modal,second,1,Male,Yes,4,46,No
3120,6314,survey-text,67,427772,0.0-12.0,58464,group3,yes,,debrief,,,,,,,,0,Male,Yes,4,46,No
3121,7491,survey-multi-choice,68,435273,0.0-13.0,58464,group3,yes,,demographic1,,,,,,,,0,Male,Yes,4,46,No
3122,2448,survey-text,69,437724,0.0-14.0,58464,group3,yes,,age,,,,,,,,0,Male,Yes,4,46,No
3123,7139,survey-text,70,444864,0.0-15.0,58464,group3,yes,,,,,,,,,,0,Male,Yes,4,46,No
3124,584886,instructions,0,584888,0.0-0.0,60755,group4,yes,,,,,,,,,,0,Male,Yes,6,44,No
3125,7647,external-html,1,593251,0.0-1.0,60755,group4,yes,,,,,,,,,,0,Male,Yes,6,44,No
3126,2896,instructions,2,596148,0.0-2.0,60755,group4,yes,,,,,,,,,,0,Male,Yes,6,44,No
3127,,video,3,604851,0.0-3.0,60755,group4,yes,"[""prosody_paired_samples/audio_calibration.mp4""]",calibration,,,,,,,,0,Male,Yes,6,44,No
3128,5512,instructions,4,610363,0.0-4.0,60755,group4,yes,,,,,,,,,,0,Male,Yes,6,44,No
3129,3655,audio-button-response,5,614021,0.0-5.0,60755,group4,yes,prosody_paired_samples/ears_audio_check.wav,test,2,,,,,,,0,Male,Yes,6,44,No
3130,17294,instructions,6,632633,0.0-6.0-0.0,60755,group4,yes,,,,,,,,,,0,Male,Yes,6,44,No
3131,5149,audio-button-response,7,637784,0.0-7.0-0.0,60755,group4,yes,prosody_paired_samples/NimishP/IR_Literal_box.wav,,0,first,3,box,Nimish,modal,first,1,Male,Yes,6,44,No
3132,6934,audio-button-response,8,644719,0.0-7.0-1.0,60755,group4,yes,prosody_paired_samples/NimishP/Literal_IR_Spanish.wav,,1,second,10,spanish,Nimish,modal,second,1,Male,Yes,6,44,No
3133,5904,audio-button-response,9,650626,0.0-7.0-2.0,60755,group4,yes,prosody_paired_samples/NimishP/IR_Literal_soup.wav,,1,first,9,soup,Nimish,indirect,second,0,Male,Yes,6,44,No
3134,5025,audio-button-response,10,655651,0.0-7.0-3.0,60755,group4,yes,prosody_paired_samples/NimishP/Literal_IR_door.wav,,1,second,4,door,Nimish,modal,second,1,Male,Yes,6,44,No
3135,5874,audio-button-response,11,661527,0.0-7.0-4.0,60755,group4,yes,prosody_paired_samples/NimishP/IR_Literal_car.wav,,0,first,1,car,Nimish,indirect,first,1,Male,Yes,6,44,No
3136,6300,audio-button-response,12,667829,0.0-7.0-5.0,60755,group4,yes,prosody_paired_samples/NimishP/IR_Literal_office.wav,,1,first,6,office,Nimish,indirect,second,0,Male,Yes,6,44,No
3137,4882,audio-button-response,13,672714,0.0-7.0-6.0,60755,group4,yes,prosody_paired_samples/NimishP/Literal_IR_window.wav,,1,second,11,window,Nimish,modal,second,1,Male,Yes,6,44,No
3138,4874,audio-button-response,14,677589,0.0-7.0-7.0,60755,group4,yes,prosody_paired_samples/NimishP/Literal_IR_piano.wav,,1,second,8,piano,Nimish,modal,second,1,Male,Yes,6,44,No
3139,6213,audio-button-response,15,683803,0.0-7.0-8.0,60755,group4,yes,prosody_paired_samples/NimishP/IR_Literal_back.wav,,0,first,2,back,Nimish,indirect,first,1,Male,Yes,6,44,No
3140,5678,audio-button-response,16,689483,0.0-7.0-9.0,60755,group4,yes,prosody_paired_samples/NimishP/Literal_IR_laptop.wav,,1,second,5,laptop,Nimish,indirect,second,1,Male,Yes,6,44,No
3141,5001,audio-button-response,17,694486,0.0-7.0-10.0,60755,group4,yes,prosody_paired_samples/NimishP/Literal_IR_phone.wav,,1,second,7,phone,Nimish,indirect,second,1,Male,Yes,6,44,No
3142,5039,audio-button-response,18,699526,0.0-7.0-11.0,60755,group4,yes,prosody_paired_samples/NimishP/IR_Literal_temp.wav,,0,first,12,temperature,Nimish,modal,first,1,Male,Yes,6,44,No
3143,6278,audio-button-response,19,705806,0.0-8.0-0.0,60755,group4,yes,prosody_paired_samples/DannyK/IR_literal_Spanish.wav,,1,first,10,spanish,Danny,modal,second,0,Male,Yes,6,44,No
3144,5637,audio-button-response,20,711445,0.0-8.0-1.0,60755,group4,yes,prosody_paired_samples/DannyK/literal_IR_piano.wav,,0,second,8,piano,Danny,modal,first,0,Male,Yes,6,44,No
3145,5426,audio-button-response,21,716873,0.0-8.0-2.0,60755,group4,yes,prosody_paired_samples/DannyK/literal_IR_office.wav,,1,second,6,office,Danny,indirect,second,1,Male,Yes,6,44,No
3146,6959,audio-button-response,22,723833,0.0-8.0-3.0,60755,group4,yes,prosody_paired_samples/DannyK/IR_literal_window.wav,,0,first,11,window,Danny,modal,first,1,Male,Yes,6,44,No
3147,7086,audio-button-response,23,730924,0.0-8.0-4.0,60755,group4,yes,prosody_paired_samples/DannyK/IR_literal_box.wav,,1,first,3,box,Danny,modal,second,0,Male,Yes,6,44,No
3148,6013,audio-button-response,24,736939,0.0-8.0-5.0,60755,group4,yes,prosody_paired_samples/DannyK/literal_IR_temp.wav,,1,second,12,temperature,Danny,modal,second,1,Male,Yes,6,44,No
3149,5701,audio-button-response,25,742642,0.0-8.0-6.0,60755,group4,yes,prosody_paired_samples/DannyK/literal_IR_back.wav,,1,second,2,back,Danny,indirect,second,1,Male,Yes,6,44,No
3150,6556,audio-button-response,26,749199,0.0-8.0-7.0,60755,group4,yes,prosody_paired_samples/DannyK/IR_literal_soup.wav,,0,first,9,soup,Danny,indirect,first,1,Male,Yes,6,44,No
3151,5210,audio-button-response,27,754411,0.0-8.0-8.0,60755,group4,yes,prosody_paired_samples/DannyK/literal_IR_car.wav,,1,second,1,car,Danny,indirect,second,1,Male,Yes,6,44,No
3152,5377,audio-button-response,28,759791,0.0-8.0-9.0,60755,group4,yes,prosody_paired_samples/DannyK/IR_literal_phone.wav,,0,first,7,phone,Danny,indirect,first,1,Male,Yes,6,44,No
3153,5316,audio-button-response,29,765108,0.0-8.0-10.0,60755,group4,yes,prosody_paired_samples/DannyK/IR_literal_door.wav,,0,first,4,door,Danny,modal,first,1,Male,Yes,6,44,No
3154,5239,audio-button-response,30,770350,0.0-8.0-11.0,60755,group4,yes,prosody_paired_samples/DannyK/literal_IR_laptop.wav,,1,second,5,laptop,Danny,indirect,second,1,Male,Yes,6,44,No
3155,5668,audio-button-response,31,776019,0.0-9.0-0.0,60755,group4,yes,prosody_paired_samples/KatieS/Literal_IR_car.wav,,1,second,1,car,Katie,indirect,second,1,Male,Yes,6,44,No
3156,5165,audio-button-response,32,781186,0.0-9.0-1.0,60755,group4,yes,prosody_paired_samples/KatieS/Literal_IR_piano.wav,,1,second,8,piano,Katie,modal,second,1,Male,Yes,6,44,No
3157,5618,audio-button-response,33,786805,0.0-9.0-2.0,60755,group4,yes,prosody_paired_samples/KatieS/IR_Literal_Spanish.wav,,0,first,10,spanish,Katie,modal,first,1,Male,Yes,6,44,No
3158,4818,audio-button-response,34,791626,0.0-9.0-3.0,60755,group4,yes,prosody_paired_samples/KatieS/Literal_IR_laptop.wav,,1,second,5,laptop,Katie,indirect,second,1,Male,Yes,6,44,No
3159,5788,audio-button-response,35,797415,0.0-9.0-4.0,60755,group4,yes,prosody_paired_samples/KatieS/IR_Literal_office.wav,,1,first,6,office,Katie,indirect,second,0,Male,Yes,6,44,No
3160,7532,audio-button-response,36,804948,0.0-9.0-5.0,60755,group4,yes,prosody_paired_samples/KatieS/IR_Literal_back.wav,,1,first,2,back,Katie,indirect,second,0,Male,Yes,6,44,No
3161,5299,audio-button-response,37,810248,0.0-9.0-6.0,60755,group4,yes,prosody_paired_samples/KatieS/Literal_IR_box.wav,,1,second,3,box,Katie,modal,second,1,Male,Yes,6,44,No
3162,4656,audio-button-response,38,814905,0.0-9.0-7.0,60755,group4,yes,prosody_paired_samples/KatieS/IR_Literal_soup.wav,,1,first,9,soup,Katie,indirect,second,0,Male,Yes,6,44,No
3163,4994,audio-button-response,39,819900,0.0-9.0-8.0,60755,group4,yes,prosody_paired_samples/KatieS/Literal_IR_window.wav,,1,second,11,window,Katie,modal,second,1,Male,Yes,6,44,No
3164,4885,audio-button-response,40,824787,0.0-9.0-9.0,60755,group4,yes,prosody_paired_samples/KatieS/IR_Literal_door.wav,,0,first,4,door,Katie,modal,first,1,Male,Yes,6,44,No
3165,5071,audio-button-response,41,829859,0.0-9.0-10.0,60755,group4,yes,prosody_paired_samples/KatieS/Literal_IR_phone.wav,,1,second,7,phone,Katie,indirect,second,1,Male,Yes,6,44,No
3166,4561,audio-button-response,42,834421,0.0-9.0-11.0,60755,group4,yes,prosody_paired_samples/KatieS/IR_Literal_temp.wav,,0,first,12,temperature,Katie,modal,first,1,Male,Yes,6,44,No
3167,5875,audio-button-response,43,840298,0.0-10.0-0.0,60755,group4,yes,prosody_paired_samples/MaiyiY/literal_IR_laptop.wav,,1,second,5,laptop,Maiyi,indirect,second,1,Male,Yes,6,44,No
3168,5482,audio-button-response,44,845782,0.0-10.0-1.0,60755,group4,yes,prosody_paired_samples/MaiyiY/IR_literal_office.wav,,0,first,6,office,Maiyi,indirect,first,1,Male,Yes,6,44,No
3169,7301,audio-button-response,45,853083,0.0-10.0-2.0,60755,group4,yes,prosody_paired_samples/MaiyiY/literal_IR_car.wav,,1,second,1,car,Maiyi,indirect,second,1,Male,Yes,6,44,No
3170,5395,audio-button-response,46,858480,0.0-10.0-3.0,60755,group4,yes,prosody_paired_samples/MaiyiY/literal_IR_back.wav,,1,second,2,back,Maiyi,indirect,second,1,Male,Yes,6,44,No
3171,5072,audio-button-response,47,863554,0.0-10.0-4.0,60755,group4,yes,prosody_paired_samples/MaiyiY/IR_literal_window.wav,,0,first,11,window,Maiyi,modal,first,1,Male,Yes,6,44,No
3172,6411,audio-button-response,48,869967,0.0-10.0-5.0,60755,group4,yes,prosody_paired_samples/MaiyiY/literal_IR_soup.wav,,0,second,9,soup,Maiyi,indirect,first,0,Male,Yes,6,44,No
3173,4969,audio-button-response,49,874938,0.0-10.0-6.0,60755,group4,yes,prosody_paired_samples/MaiyiY/IR_literal_piano.wav,,0,first,8,piano,Maiyi,modal,first,1,Male,Yes,6,44,No
3174,5039,audio-button-response,50,879978,0.0-10.0-7.0,60755,group4,yes,prosody_paired_samples/MaiyiY/literal_IR_door.wav,,1,second,4,door,Maiyi,modal,second,1,Male,Yes,6,44,No
3175,5498,audio-button-response,51,885477,0.0-10.0-8.0,60755,group4,yes,prosody_paired_samples/MaiyiY/IR_literal_temp.wav,,0,first,12,temperature,Maiyi,modal,first,1,Male,Yes,6,44,No
3176,6231,audio-button-response,52,891710,0.0-10.0-9.0,60755,group4,yes,prosody_paired_samples/MaiyiY/literal_IR_Spanish.wav,,1,second,10,spanish,Maiyi,modal,second,1,Male,Yes,6,44,No
3177,6301,audio-button-response,53,898012,0.0-10.0-10.0,60755,group4,yes,prosody_paired_samples/MaiyiY/IR_literal_box.wav,,0,first,3,box,Maiyi,modal,first,1,Male,Yes,6,44,No
3178,5845,audio-button-response,54,903858,0.0-10.0-11.0,60755,group4,yes,prosody_paired_samples/MaiyiY/IR_literal_phone.wav,,0,first,7,phone,Maiyi,indirect,first,1,Male,Yes,6,44,No
3179,5560,audio-button-response,55,909420,0.0-11.0-0.0,60755,group4,yes,prosody_paired_samples/KarenL/IR_literal_office.wav,,1,first,6,office,Karen,indirect,second,0,Male,Yes,6,44,No
3180,5512,audio-button-response,56,914934,0.0-11.0-1.0,60755,group4,yes,prosody_paired_samples/KarenL/IR_literal_Spanish.wav,,1,first,10,spanish,Karen,modal,second,0,Male,Yes,6,44,No
3181,5369,audio-button-response,57,920304,0.0-11.0-2.0,60755,group4,yes,prosody_paired_samples/KarenL/literal_IR_phone.wav,,0,second,7,phone,Karen,indirect,first,0,Male,Yes,6,44,No
3182,5534,audio-button-response,58,925839,0.0-11.0-3.0,60755,group4,yes,prosody_paired_samples/KarenL/literal_IR_back.wav,,1,second,2,back,Karen,indirect,second,1,Male,Yes,6,44,No
3183,5676,audio-button-response,59,931516,0.0-11.0-4.0,60755,group4,yes,prosody_paired_samples/KarenL/IR_literal_temp.wav,,1,first,12,temperature,Karen,modal,second,0,Male,Yes,6,44,No
3184,5054,audio-button-response,60,936573,0.0-11.0-5.0,60755,group4,yes,prosody_paired_samples/KarenL/literal_IR_door.wav,,1,second,4,door,Karen,modal,second,1,Male,Yes,6,44,No
3185,5284,audio-button-response,61,941859,0.0-11.0-6.0,60755,group4,yes,prosody_paired_samples/KarenL/literal_IR_car.wav,,0,second,1,car,Karen,indirect,first,0,Male,Yes,6,44,No
3186,5356,audio-button-response,62,947217,0.0-11.0-7.0,60755,group4,yes,prosody_paired_samples/KarenL/IR_literal_window.wav,,1,first,11,window,Karen,modal,second,0,Male,Yes,6,44,No
3187,5127,audio-button-response,63,952345,0.0-11.0-8.0,60755,group4,yes,prosody_paired_samples/KarenL/IR_literal_box.wav,,0,first,3,box,Karen,modal,first,1,Male,Yes,6,44,No
3188,5623,audio-button-response,64,957969,0.0-11.0-9.0,60755,group4,yes,prosody_paired_samples/KarenL/IR_literal_laptop.wav,,0,first,5,laptop,Karen,indirect,first,1,Male,Yes,6,44,No
3189,5686,audio-button-response,65,963658,0.0-11.0-10.0,60755,group4,yes,prosody_paired_samples/KarenL/literal_IR_soup.wav,,1,second,9,soup,Karen,indirect,second,1,Male,Yes,6,44,No
3190,6002,audio-button-response,66,969661,0.0-11.0-11.0,60755,group4,yes,prosody_paired_samples/KarenL/literal_IR_piano.wav,,1,second,8,piano,Karen,modal,second,1,Male,Yes,6,44,No
3191,8010,survey-text,67,977674,0.0-12.0,60755,group4,yes,,debrief,,,,,,,,0,Male,Yes,6,44,No
3192,6115,survey-multi-choice,68,983803,0.0-13.0,60755,group4,yes,,demographic1,,,,,,,,0,Male,Yes,6,44,No
3193,1975,survey-text,69,985785,0.0-14.0,60755,group4,yes,,age,,,,,,,,0,Male,Yes,6,44,No
3194,10979,survey-text,70,996766,0.0-15.0,60755,group4,yes,,,,,,,,,,0,Male,Yes,6,44,No
3195,354148,instructions,0,354152,0.0-0.0,62159,group1,yes,,,,,,,,,,0,Male,Yes,2,27,No
3196,17894,external-html,1,372592,0.0-1.0,62159,group1,yes,,,,,,,,,,0,Male,Yes,2,27,No
3197,6489,instructions,2,379082,0.0-2.0,62159,group1,yes,,,,,,,,,,0,Male,Yes,2,27,No
3198,,video,3,388794,0.0-3.0,62159,group1,yes,"[""prosody_paired_samples/audio_calibration.mp4""]",calibration,,,,,,,,0,Male,Yes,2,27,No
3199,17162,instructions,4,405956,0.0-4.0,62159,group1,yes,,,,,,,,,,0,Male,Yes,2,27,No
3200,3569,audio-button-response,5,409533,0.0-5.0,62159,group1,yes,prosody_paired_samples/ears_audio_check.wav,test,2,,,,,,,0,Male,Yes,2,27,No
3201,30119,instructions,6,441304,0.0-6.0-0.0,62159,group1,yes,,,,,,,,,,0,Male,Yes,2,27,No
3202,10945,audio-button-response,7,452293,0.0-7.0-0.0,62159,group1,yes,prosody_paired_samples/MaiyiY/IR_literal_door.wav,,0,first,4,door,Maiyi,modal,first,1,Male,Yes,2,27,No
3203,5291,audio-button-response,8,457587,0.0-7.0-1.0,62159,group1,yes,prosody_paired_samples/MaiyiY/literal_IR_piano.wav,,1,second,8,piano,Maiyi,modal,second,1,Male,Yes,2,27,No
3204,8665,audio-button-response,9,466255,0.0-7.0-2.0,62159,group1,yes,prosody_paired_samples/MaiyiY/IR_literal_phone.wav,,1,first,7,phone,Maiyi,indirect,second,0,Male,Yes,2,27,No
3205,5686,audio-button-response,10,471944,0.0-7.0-3.0,62159,group1,yes,prosody_paired_samples/MaiyiY/IR_literal_soup.wav,,1,first,9,soup,Maiyi,indirect,second,0,Male,Yes,2,27,No
3206,7270,audio-button-response,11,479217,0.0-7.0-4.0,62159,group1,yes,prosody_paired_samples/MaiyiY/literal_IR_Spanish.wav,,1,second,10,spanish,Maiyi,modal,second,1,Male,Yes,2,27,No
3207,7810,audio-button-response,12,487028,0.0-7.0-5.0,62159,group1,yes,prosody_paired_samples/MaiyiY/IR_literal_car.wav,,1,first,1,car,Maiyi,indirect,second,0,Male,Yes,2,27,No
3208,10060,audio-button-response,13,497092,0.0-7.0-6.0,62159,group1,yes,prosody_paired_samples/MaiyiY/literal_IR_laptop.wav,,1,second,5,laptop,Maiyi,indirect,second,1,Male,Yes,2,27,No
3209,5474,audio-button-response,14,502570,0.0-7.0-7.0,62159,group1,yes,prosody_paired_samples/MaiyiY/literal_IR_temp.wav,,1,second,12,temperature,Maiyi,modal,second,1,Male,Yes,2,27,No
3210,6265,audio-button-response,15,508838,0.0-7.0-8.0,62159,group1,yes,prosody_paired_samples/MaiyiY/literal_IR_office.wav,,0,second,6,office,Maiyi,indirect,first,0,Male,Yes,2,27,No
3211,6089,audio-button-response,16,514935,0.0-7.0-9.0,62159,group1,yes,prosody_paired_samples/MaiyiY/IR_literal_box.wav,,0,first,3,box,Maiyi,modal,first,1,Male,Yes,2,27,No
3212,6092,audio-button-response,17,521030,0.0-7.0-10.0,62159,group1,yes,prosody_paired_samples/MaiyiY/IR_literal_back.wav,,0,first,2,back,Maiyi,indirect,first,1,Male,Yes,2,27,No
3213,5115,audio-button-response,18,526148,0.0-7.0-11.0,62159,group1,yes,prosody_paired_samples/MaiyiY/literal_IR_window.wav,,1,second,11,window,Maiyi,modal,second,1,Male,Yes,2,27,No
3214,7069,audio-button-response,19,533221,0.0-8.0-0.0,62159,group1,yes,prosody_paired_samples/KatieS/Literal_IR_soup.wav,,1,second,9,soup,Katie,indirect,second,1,Male,Yes,2,27,No
3215,6525,audio-button-response,20,539749,0.0-8.0-1.0,62159,group1,yes,prosody_paired_samples/KatieS/IR_Literal_Spanish.wav,,1,first,10,spanish,Katie,modal,second,0,Male,Yes,2,27,No
3216,6131,audio-button-response,21,545883,0.0-8.0-2.0,62159,group1,yes,prosody_paired_samples/KatieS/Literal_IR_window.wav,,1,second,11,window,Katie,modal,second,1,Male,Yes,2,27,No
3217,7442,audio-button-response,22,553333,0.0-8.0-3.0,62159,group1,yes,prosody_paired_samples/KatieS/Literal_IR_back.wav,,0,second,2,back,Katie,indirect,first,0,Male,Yes,2,27,No
3218,8052,audio-button-response,23,561388,0.0-8.0-4.0,62159,group1,yes,prosody_paired_samples/KatieS/IR_Literal_phone.wav,,0,first,7,phone,Katie,indirect,first,1,Male,Yes,2,27,No
